"Year","Year Code","State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Deaths","Population","Crude Rate"
"2003","2003","Missouri","29","Assault","X85-Y09",79,2987745,2.6
"2003","2003","Montana","30","Intentional self-harm","X60-X84",83,499391,16.6
"2003","2003","Nebraska","31","Intentional self-harm","X60-X84",60,884502,6.8
"2003","2003","Nevada","32","Intentional self-harm","X60-X84",182,1147834,15.9
"2003","2003","Nevada","32","Assault","X85-Y09",40,1147834,3.5
"2003","2003","New Hampshire","33","Intentional self-harm","X60-X84",57,701683,8.1
"2003","2003","New Jersey","34","Intentional self-harm","X60-X84",143,4629364,3.1
"2003","2003","New Jersey","34","Assault","X85-Y09",69,4629364,1.5
"2003","2003","New Mexico","35","Intentional self-harm","X60-X84",136,945354,14.4
"2003","2003","New Mexico","35","Assault","X85-Y09",33,945354,3.5
"2003","2003","New York","36","Other external causes of accidental injury","W00-X59",12,10062887,"Unreliable"
"2003","2003","New York","36","Intentional self-harm","X60-X84",294,10062887,2.9
"2003","2003","New York","36","Assault","X85-Y09",122,10062887,1.2
"2003","2003","North Carolina","37","Other external causes of accidental injury","W00-X59",15,4345412,"Unreliable"
"2003","2003","North Carolina","37","Intentional self-harm","X60-X84",450,4345412,10.4
"2003","2003","North Carolina","37","Assault","X85-Y09",129,4345412,3
"2003","2003","North Dakota","38","Intentional self-harm","X60-X84",29,333730,8.7
"2003","2003","Ohio","39","Other external causes of accidental injury","W00-X59",11,6030046,"Unreliable"
"2003","2003","Ohio","39","Intentional self-harm","X60-X84",410,6030046,6.8
"2003","2003","Ohio","39","Assault","X85-Y09",97,6030046,1.6
"2003","2003","Oklahoma","40","Intentional self-harm","X60-X84",197,1791815,11
"2003","2003","Oklahoma","40","Assault","X85-Y09",50,1791815,2.8
"2003","2003","Oregon","41","Intentional self-harm","X60-X84",265,1866711,14.2
"2003","2003","Oregon","41","Assault","X85-Y09",25,1866711,1.3
"2003","2003","Pennsylvania","42","Other external causes of accidental injury","W00-X59",12,6845568,"Unreliable"
"2003","2003","Pennsylvania","42","Intentional self-harm","X60-X84",541,6845568,7.9
"2003","2003","Pennsylvania","42","Assault","X85-Y09",132,6845568,1.9
"2003","2003","Rhode Island","44","Intentional self-harm","X60-X84",10,573798,"Unreliable"
"2003","2003","South Carolina","45","Other external causes of accidental injury","W00-X59",11,2147842,"Unreliable"
"2003","2003","South Carolina","45","Intentional self-harm","X60-X84",254,2147842,11.8
"2003","2003","South Carolina","45","Assault","X85-Y09",88,2147842,4.1
"2003","2003","South Dakota","46","Intentional self-harm","X60-X84",37,393790,9.4
"2003","2003","Tennessee","47","Other external causes of accidental injury","W00-X59",24,3058444,0.8
"2003","2003","Tennessee","47","Intentional self-harm","X60-X84",350,3058444,11.4
"2003","2003","Tennessee","47","Assault","X85-Y09",110,3058444,3.6
"2003","2003","Texas","48","Other external causes of accidental injury","W00-X59",34,10276146,0.3
"2003","2003","Texas","48","Intentional self-harm","X60-X84",976,10276146,9.5
"2003","2003","Texas","48","Assault","X85-Y09",354,10276146,3.4
"2003","2003","Utah","49","Intentional self-harm","X60-X84",111,931758,11.9
"2003","2003","Utah","49","Assault","X85-Y09",15,931758,"Unreliable"
"2003","2003","Vermont","50","Intentional self-harm","X60-X84",31,342674,9
"2003","2003","Virginia","51","Intentional self-harm","X60-X84",324,3835325,8.4
"2003","2003","Virginia","51","Assault","X85-Y09",107,3835325,2.8
"2003","2003","Washington","53","Intentional self-harm","X60-X84",320,3142440,10.2
"2003","2003","Washington","53","Assault","X85-Y09",41,3142440,1.3
"2003","2003","West Virginia","54","Intentional self-harm","X60-X84",149,1022536,14.6
"2003","2003","West Virginia","54","Assault","X85-Y09",33,1022536,3.2
"2003","2003","Wisconsin","55","Intentional self-harm","X60-X84",216,2881760,7.5
"2003","2003","Wisconsin","55","Assault","X85-Y09",33,2881760,1.1
"2003","2003","Wyoming","56","Intentional self-harm","X60-X84",56,263909,21.2
"2004","2004","Alabama","01","Other external causes of accidental injury","W00-X59",14,2375373,"Unreliable"
"2004","2004","Alabama","01","Intentional self-harm","X60-X84",273,2375373,11.5
"2004","2004","Alabama","01","Assault","X85-Y09",111,2375373,4.7
"2004","2004","Alaska","02","Intentional self-harm","X60-X84",48,313822,15.3
"2004","2004","Arizona","04","Intentional self-harm","X60-X84",364,2808324,13
"2004","2004","Arizona","04","Assault","X85-Y09",117,2808324,4.2
"2004","2004","Arkansas","05","Intentional self-harm","X60-X84",180,1436114,12.5
"2004","2004","Arkansas","05","Assault","X85-Y09",75,1436114,5.2
"2004","2004","California","06","Other external causes of accidental injury","W00-X59",20,17292787,0.1
"2004","2004","California","06","Intentional self-harm","X60-X84",1070,17292787,6.2
"2004","2004","California","06","Assault","X85-Y09",437,17292787,2.5
"2004","2004","Colorado","08","Intentional self-harm","X60-X84",297,2283629,13
"2004","2004","Colorado","08","Assault","X85-Y09",45,2283629,2
"2004","2004","Connecticut","09","Intentional self-harm","X60-X84",77,1930413,4
"2004","2004","Connecticut","09","Assault","X85-Y09",18,1930413,"Unreliable"
"2004","2004","Delaware","10","Intentional self-harm","X60-X84",35,441388,7.9
"2004","2004","District of Columbia","11","Assault","X85-Y09",28,282399,9.9
"2004","2004","Florida","12","Intentional self-harm","X60-X84",964,9809025,9.8
"2004","2004","Florida","12","Assault","X85-Y09",252,9809025,2.6
"2004","2004","Georgia","13","Other external causes of accidental injury","W00-X59",14,4261108,"Unreliable"
"2004","2004","Georgia","13","Intentional self-harm","X60-X84",438,4261108,10.3
"2004","2004","Georgia","13","Assault","X85-Y09",151,4261108,3.5
"2004","2004","Hawaii","15","Intentional self-harm","X60-X84",24,677872,3.5
"2004","2004","Idaho","16","Intentional self-harm","X60-X84",116,674600,17.2
"2004","2004","Illinois","17","Other external causes of accidental injury","W00-X59",10,6373189,"Unreliable"
"2004","2004","Illinois","17","Intentional self-harm","X60-X84",282,6373189,4.4
"2004","2004","Illinois","17","Assault","X85-Y09",135,6373189,2.1
"2004","2004","Indiana","18","Intentional self-harm","X60-X84",283,3193707,8.9
"2004","2004","Indiana","18","Assault","X85-Y09",76,3193707,2.4
"2004","2004","Iowa","19","Intentional self-harm","X60-X84",103,1570423,6.6
"2004","2004","Iowa","19","Assault","X85-Y09",15,1570423,"Unreliable"
"2004","2004","Kansas","20","Intentional self-harm","X60-X84",139,1391978,10
"2004","2004","Kansas","20","Assault","X85-Y09",27,1391978,1.9
"2004","2004","Kentucky","21","Other external causes of accidental injury","W00-X59",11,2178207,"Unreliable"
"2004","2004","Kentucky","21","Intentional self-harm","X60-X84",279,2178207,12.8
"2004","2004","Kentucky","21","Assault","X85-Y09",69,2178207,3.2
"2004","2004","Louisiana","22","Other external causes of accidental injury","W00-X59",22,2271291,1
"2004","2004","Louisiana","22","Intentional self-harm","X60-X84",248,2271291,10.9
"2004","2004","Louisiana","22","Assault","X85-Y09",120,2271291,5.3
"2004","2004","Maine","23","Intentional self-harm","X60-X84",67,755679,8.9
"2004","2004","Maryland","24","Intentional self-harm","X60-X84",194,2931095,6.6
"2004","2004","Maryland","24","Assault","X85-Y09",82,2931095,2.8
"2004","2004","Massachusetts","25","Intentional self-harm","X60-X84",71,3462263,2.1
"2004","2004","Massachusetts","25","Assault","X85-Y09",20,3462263,0.6
"2004","2004","Michigan","26","Intentional self-harm","X60-X84",389,5250009,7.4
"2004","2004","Michigan","26","Assault","X85-Y09",158,5250009,3
"2004","2004","Minnesota","27","Intentional self-harm","X60-X84",172,2633286,6.5
"2004","2004","Minnesota","27","Assault","X85-Y09",24,2633286,0.9
"2004","2004","Mississippi","28","Intentional self-harm","X60-X84",165,1436785,11.5
"2004","2004","Mississippi","28","Assault","X85-Y09",80,1436785,5.6
"2004","2004","Missouri","29","Intentional self-harm","X60-X84",291,3016232,9.6
"2004","2004","Missouri","29","Assault","X85-Y09",90,3016232,3
"2004","2004","Montana","30","Intentional self-harm","X60-X84",73,506728,14.4
"2004","2004","Nebraska","31","Intentional self-harm","X60-X84",59,892055,6.6
"2004","2004","Nevada","32","Intentional self-harm","X60-X84",204,1200237,17
"2004","2004","Nevada","32","Assault","X85-Y09",38,1200237,3.2
"2004","2004","New Hampshire","33","Intentional self-harm","X60-X84",48,714212,6.7
"2004","2004","New Jersey","34","Intentional self-harm","X60-X84",147,4666303,3.2
"2004","2004","New Jersey","34","Assault","X85-Y09",58,4666303,1.2
"2004","2004","New Mexico","35","Intentional self-harm","X60-X84",123,962691,12.8
"2004","2004","New Mexico","35","Assault","X85-Y09",34,962691,3.5
"2004","2004","New York","36","Other external causes of accidental injury","W00-X59",13,10125010,"Unreliable"
"2004","2004","New York","36","Intentional self-harm","X60-X84",287,10125010,2.8
"2004","2004","New York","36","Assault","X85-Y09",163,10125010,1.6
"2004","2004","North Carolina","37","Other external causes of accidental injury","W00-X59",12,4432716,"Unreliable"
"2004","2004","North Carolina","37","Intentional self-harm","X60-X84",435,4432716,9.8
"2004","2004","North Carolina","37","Assault","X85-Y09",163,4432716,3.7
"2004","2004","North Dakota","38","Intentional self-harm","X60-X84",21,336521,6.2
"2004","2004","Ohio","39","Intentional self-harm","X60-X84",482,6072078,7.9
"2004","2004","Ohio","39","Assault","X85-Y09",116,6072078,1.9
"2004","2004","Oklahoma","40","Intentional self-harm","X60-X84",231,1806481,12.8
"2004","2004","Oklahoma","40","Assault","X85-Y09",53,1806481,2.9
"2004","2004","Oregon","41","Intentional self-harm","X60-X84",230,1894476,12.1
"2004","2004","Oregon","41","Assault","X85-Y09",27,1894476,1.4
"2004","2004","Pennsylvania","42","Other external causes of accidental injury","W00-X59",16,6887606,"Unreliable"
"2004","2004","Pennsylvania","42","Intentional self-harm","X60-X84",536,6887606,7.8
"2004","2004","Pennsylvania","42","Assault","X85-Y09",150,6887606,2.2
"2004","2004","Rhode Island","44","Intentional self-harm","X60-X84",16,577935,"Unreliable"
"2004","2004","South Carolina","45","Intentional self-harm","X60-X84",235,2190324,10.7
"2004","2004","South Carolina","45","Assault","X85-Y09",94,2190324,4.3
"2004","2004","South Dakota","46","Intentional self-harm","X60-X84",34,398349,8.5
"2004","2004","Tennessee","47","Other external causes of accidental injury","W00-X59",20,3101876,0.6
"2004","2004","Tennessee","47","Intentional self-harm","X60-X84",380,3101876,12.3
"2004","2004","Tennessee","47","Assault","X85-Y09",115,3101876,3.7
"2004","2004","Texas","48","Other external causes of accidental injury","W00-X59",37,10502046,0.4
"2004","2004","Texas","48","Intentional self-harm","X60-X84",938,10502046,8.9
"2004","2004","Texas","48","Assault","X85-Y09",320,10502046,3
"2004","2004","Utah","49","Intentional self-harm","X60-X84",112,953098,11.8
"2004","2004","Utah","49","Assault","X85-Y09",14,953098,"Unreliable"
"2004","2004","Vermont","50","Intentional self-harm","X60-X84",44,346397,12.7
"2004","2004","Virginia","51","Intentional self-harm","X60-X84",386,3903540,9.9
"2004","2004","Virginia","51","Assault","X85-Y09",94,3903540,2.4
"2004","2004","Washington","53","Intentional self-harm","X60-X84",327,3204716,10.2
"2004","2004","Washington","53","Assault","X85-Y09",52,3204716,1.6
"2004","2004","West Virginia","54","Intentional self-harm","X60-X84",141,1029059,13.7
"2004","2004","West Virginia","54","Assault","X85-Y09",30,1029059,2.9
"2004","2004","Wisconsin","55","Intentional self-harm","X60-X84",204,2916247,7
"2004","2004","Wisconsin","55","Assault","X85-Y09",27,2916247,0.9
"2004","2004","Wyoming","56","Intentional self-harm","X60-X84",36,267129,13.5
"2005","2005","Alabama","01","Other external causes of accidental injury","W00-X59",19,2408575,"Unreliable"
"2005","2005","Alabama","01","Intentional self-harm","X60-X84",278,2408575,11.5
"2005","2005","Alabama","01","Assault","X85-Y09",123,2408575,5.1
"2005","2005","Alaska","02","Intentional self-harm","X60-X84",49,319893,15.3
"2005","2005","Arizona","04","Intentional self-harm","X60-X84",360,2917643,12.3
"2005","2005","Arizona","04","Assault","X85-Y09",102,2917643,3.5
"2005","2005","Arkansas","05","Intentional self-harm","X60-X84",186,1456430,12.8
"2005","2005","Arkansas","05","Assault","X85-Y09",52,1456430,3.6
"2005","2005","California","06","Other external causes of accidental injury","W00-X59",64,17567551,0.4
"2005","2005","California","06","Intentional self-harm","X60-X84",1056,17567551,6
"2005","2005","California","06","Assault","X85-Y09",464,17567551,2.6
"2005","2005","Colorado","08","Intentional self-harm","X60-X84",291,2335488,12.5
"2005","2005","Colorado","08","Assault","X85-Y09",36,2335488,1.5
"2005","2005","Connecticut","09","Intentional self-harm","X60-X84",93,1947662,4.8
"2005","2005","Connecticut","09","Assault","X85-Y09",16,1947662,"Unreliable"
"2005","2005","Delaware","10","Intentional self-harm","X60-X84",29,451824,6.4
"2005","2005","District of Columbia","11","Assault","X85-Y09",29,282879,10.3
"2005","2005","Florida","12","Other external causes of accidental injury","W00-X59",12,10074498,"Unreliable"
"2005","2005","Florida","12","Intentional self-harm","X60-X84",942,10074498,9.4
"2005","2005","Florida","12","Assault","X85-Y09",211,10074498,2.1
"2005","2005","Georgia","13","Intentional self-harm","X60-X84",446,4381013,10.2
"2005","2005","Georgia","13","Assault","X85-Y09",163,4381013,3.7
"2005","2005","Hawaii","15","Intentional self-harm","X60-X84",16,691089,"Unreliable"
"2005","2005","Idaho","16","Intentional self-harm","X60-X84",116,695205,16.7
"2005","2005","Idaho","16","Assault","X85-Y09",10,695205,"Unreliable"
"2005","2005","Illinois","17","Other external causes of accidental injury","W00-X59",10,6430570,"Unreliable"
"2005","2005","Illinois","17","Intentional self-harm","X60-X84",335,6430570,5.2
"2005","2005","Illinois","17","Assault","X85-Y09",134,6430570,2.1
"2005","2005","Indiana","18","Intentional self-harm","X60-X84",304,3233304,9.4
"2005","2005","Indiana","18","Assault","X85-Y09",85,3233304,2.6
"2005","2005","Iowa","19","Intentional self-harm","X60-X84",117,1581982,7.4
"2005","2005","Kansas","20","Intentional self-harm","X60-X84",138,1405448,9.8
"2005","2005","Kansas","20","Assault","X85-Y09",24,1405448,1.7
"2005","2005","Kentucky","21","Other external causes of accidental injury","W00-X59",10,2210129,"Unreliable"
"2005","2005","Kentucky","21","Intentional self-harm","X60-X84",281,2210129,12.7
"2005","2005","Kentucky","21","Assault","X85-Y09",66,2210129,3
"2005","2005","Louisiana","22","Other external causes of accidental injury","W00-X59",20,2297256,0.9
"2005","2005","Louisiana","22","Intentional self-harm","X60-X84",223,2297256,9.7
"2005","2005","Louisiana","22","Assault","X85-Y09",123,2297256,5.4
"2005","2005","Maine","23","Intentional self-harm","X60-X84",81,764391,10.6
"2005","2005","Maryland","24","Intentional self-harm","X60-X84",164,2967833,5.5
"2005","2005","Maryland","24","Assault","X85-Y09",98,2967833,3.3
"2005","2005","Massachusetts","25","Intentional self-harm","X60-X84",94,3483581,2.7
"2005","2005","Massachusetts","25","Assault","X85-Y09",22,3483581,0.6
"2005","2005","Michigan","26","Other external causes of accidental injury","W00-X59",10,5293856,"Unreliable"
"2005","2005","Michigan","26","Intentional self-harm","X60-X84",412,5293856,7.8
"2005","2005","Michigan","26","Assault","X85-Y09",152,5293856,2.9
"2005","2005","Minnesota","27","Intentional self-harm","X60-X84",173,2665335,6.5
"2005","2005","Minnesota","27","Assault","X85-Y09",32,2665335,1.2
"2005","2005","Mississippi","28","Intentional self-harm","X60-X84",183,1456278,12.6
"2005","2005","Mississippi","28","Assault","X85-Y09",80,1456278,5.5
"2005","2005","Missouri","29","Other external causes of accidental injury","W00-X59",10,3052949,"Unreliable"
"2005","2005","Missouri","29","Intentional self-harm","X60-X84",329,3052949,10.8
"2005","2005","Missouri","29","Assault","X85-Y09",107,3052949,3.5
"2005","2005","Montana","30","Intentional self-harm","X60-X84",98,514327,19.1
"2005","2005","Nebraska","31","Intentional self-harm","X60-X84",67,901349,7.4
"2005","2005","Nevada","32","Intentional self-harm","X60-X84",193,1245066,15.5
"2005","2005","Nevada","32","Assault","X85-Y09",36,1245066,2.9
"2005","2005","New Hampshire","33","Intentional self-harm","X60-X84",67,724357,9.2
"2005","2005","New Jersey","34","Intentional self-harm","X60-X84",107,4701347,2.3
"2005","2005","New Jersey","34","Assault","X85-Y09",67,4701347,1.4
"2005","2005","New Mexico","35","Intentional self-harm","X60-X84",130,984358,13.2
"2005","2005","New Mexico","35","Assault","X85-Y09",32,984358,3.3
"2005","2005","New York","36","Other external causes of accidental injury","W00-X59",17,10178445,"Unreliable"
"2005","2005","New York","36","Intentional self-harm","X60-X84",351,10178445,3.4
"2005","2005","New York","36","Assault","X85-Y09",142,10178445,1.4
"2005","2005","North Carolina","37","Other external causes of accidental injury","W00-X59",12,4543579,"Unreliable"
"2005","2005","North Carolina","37","Intentional self-harm","X60-X84",474,4543579,10.4
"2005","2005","North Carolina","37","Assault","X85-Y09",167,4543579,3.7
"2005","2005","North Dakota","38","Intentional self-harm","X60-X84",33,338408,9.8
"2005","2005","Ohio","39","Intentional self-harm","X60-X84",519,6118686,8.5
"2005","2005","Ohio","39","Assault","X85-Y09",127,6118686,2.1
"2005","2005","Oklahoma","40","Other external causes of accidental injury","W00-X59",12,1824699,"Unreliable"
"2005","2005","Oklahoma","40","Intentional self-harm","X60-X84",211,1824699,11.6
"2005","2005","Oklahoma","40","Assault","X85-Y09",48,1824699,2.6
"2005","2005","Oregon","41","Intentional self-harm","X60-X84",245,1932612,12.7
"2005","2005","Oregon","41","Assault","X85-Y09",27,1932612,1.4
"2005","2005","Pennsylvania","42","Other external causes of accidental injury","W00-X59",21,6938488,0.3
"2005","2005","Pennsylvania","42","Intentional self-harm","X60-X84",598,6938488,8.6
"2005","2005","Pennsylvania","42","Assault","X85-Y09",137,6938488,2
"2005","2005","Rhode Island","44","Intentional self-harm","X60-X84",13,578706,"Unreliable"
"2005","2005","South Carolina","45","Other external causes of accidental injury","W00-X59",14,2238116,"Unreliable"
"2005","2005","South Carolina","45","Intentional self-harm","X60-X84",221,2238116,9.9
"2005","2005","South Carolina","45","Assault","X85-Y09",105,2238116,4.7
"2005","2005","South Dakota","46","Intentional self-harm","X60-X84",42,402548,10.4
"2005","2005","Tennessee","47","Other external causes of accidental injury","W00-X59",20,3160359,0.6
"2005","2005","Tennessee","47","Intentional self-harm","X60-X84",416,3160359,13.2
"2005","2005","Tennessee","47","Assault","X85-Y09",147,3160359,4.7
"2005","2005","Texas","48","Other external causes of accidental injury","W00-X59",30,10755130,0.3
"2005","2005","Texas","48","Intentional self-harm","X60-X84",996,10755130,9.3
"2005","2005","Texas","48","Assault","X85-Y09",351,10755130,3.3
"2005","2005","Utah","49","Intentional self-harm","X60-X84",119,983166,12.1
"2005","2005","Utah","49","Assault","X85-Y09",12,983166,"Unreliable"
"2005","2005","Vermont","50","Intentional self-harm","X60-X84",29,349983,8.3
"2005","2005","Virginia","51","Intentional self-harm","X60-X84",374,3973867,9.4
"2005","2005","Virginia","51","Assault","X85-Y09",108,3973867,2.7
"2005","2005","Washington","53","Intentional self-harm","X60-X84",292,3272635,8.9
"2005","2005","Washington","53","Assault","X85-Y09",49,3272635,1.5
"2005","2005","West Virginia","54","Other external causes of accidental injury","W00-X59",10,1036481,"Unreliable"
"2005","2005","West Virginia","54","Intentional self-harm","X60-X84",143,1036481,13.8
"2005","2005","West Virginia","54","Assault","X85-Y09",29,1036481,2.8
"2005","2005","Wisconsin","55","Intentional self-harm","X60-X84",207,2952565,7
"2005","2005","Wisconsin","55","Assault","X85-Y09",52,2952565,1.8
"2005","2005","Wyoming","56","Intentional self-harm","X60-X84",40,270798,14.8
"2006","2006","Alabama","01","Other external causes of accidental injury","W00-X59",20,2452008,0.8
"2006","2006","Alabama","01","Intentional self-harm","X60-X84",289,2452008,11.8
"2006","2006","Alabama","01","Assault","X85-Y09",125,2452008,5.1
"2006","2006","Alaska","02","Intentional self-harm","X60-X84",47,325565,14.4
"2006","2006","Arizona","04","Intentional self-harm","X60-X84",406,3023874,13.4
"2006","2006","Arizona","04","Assault","X85-Y09",112,3023874,3.7
"2006","2006","Arkansas","05","Intentional self-harm","X60-X84",194,1483905,13.1
"2006","2006","Arkansas","05","Assault","X85-Y09",61,1483905,4.1
"2006","2006","California","06","Other external causes of accidental injury","W00-X59",18,17779443,"Unreliable"
"2006","2006","California","06","Intentional self-harm","X60-X84",1020,17779443,5.7
"2006","2006","California","06","Assault","X85-Y09",463,17779443,2.6
"2006","2006","Colorado","08","Intentional self-harm","X60-X84",263,2397790,11
"2006","2006","Colorado","08","Assault","X85-Y09",32,2397790,1.3
"2006","2006","Connecticut","09","Intentional self-harm","X60-X84",61,1963920,3.1
"2006","2006","Connecticut","09","Assault","X85-Y09",22,1963920,1.1
"2006","2006","Delaware","10","Intentional self-harm","X60-X84",34,462907,7.3
"2006","2006","District of Columbia","11","Assault","X85-Y09",23,283037,8.1
"2006","2006","Florida","12","Intentional self-harm","X60-X84",991,10269531,9.6
"2006","2006","Florida","12","Assault","X85-Y09",282,10269531,2.7
"2006","2006","Georgia","13","Intentional self-harm","X60-X84",462,4521788,10.2
"2006","2006","Georgia","13","Assault","X85-Y09",167,4521788,3.7
"2006","2006","Hawaii","15","Intentional self-harm","X60-X84",15,702874,"Unreliable"
"2006","2006","Idaho","16","Intentional self-harm","X60-X84",98,718793,13.6
"2006","2006","Idaho","16","Assault","X85-Y09",11,718793,"Unreliable"
"2006","2006","Illinois","17","Other external causes of accidental injury","W00-X59",14,6486174,"Unreliable"
"2006","2006","Illinois","17","Intentional self-harm","X60-X84",285,6486174,4.4
"2006","2006","Illinois","17","Assault","X85-Y09",127,6486174,2
"2006","2006","Indiana","18","Intentional self-harm","X60-X84",329,3278578,10
"2006","2006","Indiana","18","Assault","X85-Y09",88,3278578,2.7
"2006","2006","Iowa","19","Intentional self-harm","X60-X84",108,1596601,6.8
"2006","2006","Iowa","19","Assault","X85-Y09",14,1596601,"Unreliable"
"2006","2006","Kansas","20","Intentional self-harm","X60-X84",142,1418086,10
"2006","2006","Kansas","20","Assault","X85-Y09",23,1418086,1.6
"2006","2006","Kentucky","21","Other external causes of accidental injury","W00-X59",15,2247846,"Unreliable"
"2006","2006","Kentucky","21","Intentional self-harm","X60-X84",293,2247846,13
"2006","2006","Kentucky","21","Assault","X85-Y09",51,2247846,2.3
"2006","2006","Louisiana","22","Other external causes of accidental injury","W00-X59",27,2203962,1.2
"2006","2006","Louisiana","22","Intentional self-harm","X60-X84",226,2203962,10.3
"2006","2006","Louisiana","22","Assault","X85-Y09",130,2203962,5.9
"2006","2006","Maine","23","Intentional self-harm","X60-X84",73,773561,9.4
"2006","2006","Maryland","24","Intentional self-harm","X60-X84",172,2997917,5.7
"2006","2006","Maryland","24","Assault","X85-Y09",107,2997917,3.6
"2006","2006","Massachusetts","25","Intentional self-harm","X60-X84",79,3504338,2.3
"2006","2006","Massachusetts","25","Assault","X85-Y09",17,3504338,"Unreliable"
"2006","2006","Michigan","26","Intentional self-harm","X60-X84",471,5337936,8.8
"2006","2006","Michigan","26","Assault","X85-Y09",183,5337936,3.4
"2006","2006","Minnesota","27","Intentional self-harm","X60-X84",184,2702027,6.8
"2006","2006","Minnesota","27","Assault","X85-Y09",20,2702027,0.7
"2006","2006","Mississippi","28","Intentional self-harm","X60-X84",164,1468107,11.2
"2006","2006","Mississippi","28","Assault","X85-Y09",83,1468107,5.7
"2006","2006","Missouri","29","Other external causes of accidental injury","W00-X59",10,3094653,"Unreliable"
"2006","2006","Missouri","29","Intentional self-harm","X60-X84",337,3094653,10.9
"2006","2006","Missouri","29","Assault","X85-Y09",92,3094653,3
"2006","2006","Montana","30","Intentional self-harm","X60-X84",68,523858,13
"2006","2006","Nebraska","31","Intentional self-harm","X60-X84",76,910299,8.3
"2006","2006","Nevada","32","Intentional self-harm","X60-X84",188,1290649,14.6
"2006","2006","Nevada","32","Assault","X85-Y09",46,1290649,3.6
"2006","2006","New Hampshire","33","Intentional self-harm","X60-X84",53,737209,7.2
"2006","2006","New Jersey","34","Intentional self-harm","X60-X84",141,4734395,3
"2006","2006","New Jersey","34","Assault","X85-Y09",64,4734395,1.4
"2006","2006","New Mexico","35","Intentional self-harm","X60-X84",135,1007540,13.4
"2006","2006","New Mexico","35","Assault","X85-Y09",23,1007540,2.3
"2006","2006","New York","36","Intentional self-harm","X60-X84",303,10217037,3
"2006","2006","New York","36","Assault","X85-Y09",132,10217037,1.3
"2006","2006","North Carolina","37","Other external causes of accidental injury","W00-X59",10,4681649,"Unreliable"
"2006","2006","North Carolina","37","Intentional self-harm","X60-X84",489,4681649,10.4
"2006","2006","North Carolina","37","Assault","X85-Y09",162,4681649,3.5
"2006","2006","North Dakota","38","Intentional self-harm","X60-X84",21,340561,6.2
"2006","2006","Ohio","39","Intentional self-harm","X60-X84",457,6172700,7.4
"2006","2006","Ohio","39","Assault","X85-Y09",151,6172700,2.4
"2006","2006","Oklahoma","40","Intentional self-harm","X60-X84",235,1854310,12.7
"2006","2006","Oklahoma","40","Assault","X85-Y09",49,1854310,2.6
"2006","2006","Oregon","41","Intentional self-harm","X60-X84",229,1974745,11.6
"2006","2006","Oregon","41","Assault","X85-Y09",28,1974745,1.4
"2006","2006","Pennsylvania","42","Other external causes of accidental injury","W00-X59",11,6998632,"Unreliable"
"2006","2006","Pennsylvania","42","Intentional self-harm","X60-X84",552,6998632,7.9
"2006","2006","Pennsylvania","42","Assault","X85-Y09",150,6998632,2.1
"2006","2006","Rhode Island","44","Intentional self-harm","X60-X84",20,580085,3.4
"2006","2006","South Carolina","45","Intentional self-harm","X60-X84",247,2302094,10.7
"2006","2006","South Carolina","45","Assault","X85-Y09",91,2302094,4
"2006","2006","South Dakota","46","Intentional self-harm","X60-X84",51,408360,12.5
"2006","2006","Tennessee","47","Other external causes of accidental injury","W00-X59",15,3236489,"Unreliable"
"2006","2006","Tennessee","47","Intentional self-harm","X60-X84",439,3236489,13.6
"2006","2006","Tennessee","47","Assault","X85-Y09",137,3236489,4.2
"2006","2006","Texas","48","Other external causes of accidental injury","W00-X59",18,11087056,"Unreliable"
"2006","2006","Texas","48","Intentional self-harm","X60-X84",963,11087056,8.7
"2006","2006","Texas","48","Assault","X85-Y09",353,11087056,3.2
"2006","2006","Utah","49","Intentional self-harm","X60-X84",120,1017384,11.8
"2006","2006","Utah","49","Assault","X85-Y09",15,1017384,"Unreliable"
"2006","2006","Vermont","50","Intentional self-harm","X60-X84",37,353893,10.5
"2006","2006","Virginia","51","Intentional self-harm","X60-X84",393,4041870,9.7
"2006","2006","Virginia","51","Assault","X85-Y09",105,4041870,2.6
"2006","2006","Washington","53","Intentional self-harm","X60-X84",292,3348893,8.7
"2006","2006","Washington","53","Assault","X85-Y09",45,3348893,1.3
"2006","2006","West Virginia","54","Other external causes of accidental injury","W00-X59",10,1047394,"Unreliable"
"2006","2006","West Virginia","54","Intentional self-harm","X60-X84",148,1047394,14.1
"2006","2006","West Virginia","54","Assault","X85-Y09",27,1047394,2.6
"2006","2006","Wisconsin","55","Intentional self-harm","X60-X84",233,2986161,7.8
"2006","2006","Wisconsin","55","Assault","X85-Y09",29,2986161,1
"2006","2006","Wyoming","56","Intentional self-harm","X60-X84",53,275696,19.2
"2007","2007","Alabama","01","Other external causes of accidental injury","W00-X59",14,2483896,"Unreliable"
"2007","2007","Alabama","01","Intentional self-harm","X60-X84",292,2483896,11.8
"2007","2007","Alabama","01","Assault","X85-Y09",139,2483896,5.6
"2007","2007","Alaska","02","Intentional self-harm","X60-X84",57,329415,17.3
"2007","2007","Alaska","02","Assault","X85-Y09",11,329415,"Unreliable"
"2007","2007","Arizona","04","Intentional self-harm","X60-X84",375,3102689,12.1
"2007","2007","Arizona","04","Assault","X85-Y09",97,3102689,3.1
"2007","2007","Arkansas","05","Other external causes of accidental injury","W00-X59",14,1502228,"Unreliable"
"2007","2007","Arkansas","05","Intentional self-harm","X60-X84",184,1502228,12.2
