"Year","Year Code","State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Deaths","Population","Crude Rate"
"2003","2003","Indiana","18","Assault","X85-Y09",176,3034134,5.8
"2003","2003","Iowa","19","Intentional self-harm","X60-X84",46,1383593,3.3
"2003","2003","Iowa","19","Assault","X85-Y09",14,1383593,"Unreliable"
"2003","2003","Kansas","20","Intentional self-harm","X60-X84",56,1341885,4.2
"2003","2003","Kansas","20","Assault","X85-Y09",47,1341885,3.5
"2003","2003","Kentucky","21","Other external causes of accidental injury","W00-X59",17,1963636,"Unreliable"
"2003","2003","Kentucky","21","Intentional self-harm","X60-X84",115,1963636,5.9
"2003","2003","Kentucky","21","Assault","X85-Y09",61,1963636,3.1
"2003","2003","Louisiana","22","Other external causes of accidental injury","W00-X59",25,2274408,1.1
"2003","2003","Louisiana","22","Intentional self-harm","X60-X84",103,2274408,4.5
"2003","2003","Louisiana","22","Assault","X85-Y09",335,2274408,14.7
"2003","2003","Maine","23","Intentional self-harm","X60-X84",21,559935,3.8
"2003","2003","Maryland","24","Intentional self-harm","X60-X84",68,2603693,2.6
"2003","2003","Maryland","24","Assault","X85-Y09",294,2603693,11.3
"2003","2003","Massachusetts","25","Intentional self-harm","X60-X84",30,2977609,1
"2003","2003","Massachusetts","25","Assault","X85-Y09",62,2977609,2.1
"2003","2003","Michigan","26","Intentional self-harm","X60-X84",164,4836515,3.4
"2003","2003","Michigan","26","Assault","X85-Y09",320,4836515,6.6
"2003","2003","Minnesota","27","Intentional self-harm","X60-X84",79,2452589,3.2
"2003","2003","Minnesota","27","Assault","X85-Y09",48,2452589,2
"2003","2003","Mississippi","28","Other external causes of accidental injury","W00-X59",12,1449006,"Unreliable"
"2003","2003","Mississippi","28","Intentional self-harm","X60-X84",70,1449006,4.8
"2003","2003","Mississippi","28","Assault","X85-Y09",114,1449006,7.9
"2003","2003","Missouri","29","Intentional self-harm","X60-X84",96,2721658,3.5
"2003","2003","Missouri","29","Assault","X85-Y09",140,2721658,5.1
"2003","2003","Montana","30","Intentional self-harm","X60-X84",37,420239,8.8
"2003","2003","Montana","30","Assault","X85-Y09",14,420239,"Unreliable"
"2003","2003","Nebraska","31","Intentional self-harm","X60-X84",31,854141,3.6
"2003","2003","Nebraska","31","Assault","X85-Y09",24,854141,2.8
"2003","2003","Nevada","32","Intentional self-harm","X60-X84",65,1101016,5.9
"2003","2003","Nevada","32","Assault","X85-Y09",74,1101016,6.7
"2003","2003","New Hampshire","33","Intentional self-harm","X60-X84",18,578157,"Unreliable"
"2003","2003","New Jersey","34","Intentional self-harm","X60-X84",40,3972038,1
"2003","2003","New Jersey","34","Assault","X85-Y09",188,3972038,4.7
"2003","2003","New Mexico","35","Other external causes of accidental injury","W00-X59",10,932220,"Unreliable"
"2003","2003","New Mexico","35","Intentional self-harm","X60-X84",75,932220,8
"2003","2003","New Mexico","35","Assault","X85-Y09",54,932220,5.8
"2003","2003","New York","36","Other external causes of accidental injury","W00-X59",10,9113052,"Unreliable"
"2003","2003","New York","36","Intentional self-harm","X60-X84",118,9113052,1.3
"2003","2003","New York","36","Assault","X85-Y09",467,9113052,5.1
"2003","2003","North Carolina","37","Other external causes of accidental injury","W00-X59",17,4077089,"Unreliable"
"2003","2003","North Carolina","37","Intentional self-harm","X60-X84",169,4077089,4.1
"2003","2003","North Carolina","37","Assault","X85-Y09",265,4077089,6.5
"2003","2003","North Dakota","38","Intentional self-harm","X60-X84",12,305087,"Unreliable"
"2003","2003","Ohio","39","Other external causes of accidental injury","W00-X59",10,5404742,"Unreliable"
"2003","2003","Ohio","39","Intentional self-harm","X60-X84",162,5404742,3
"2003","2003","Ohio","39","Assault","X85-Y09",224,5404742,4.1
"2003","2003","Oklahoma","40","Intentional self-harm","X60-X84",84,1713077,4.9
"2003","2003","Oklahoma","40","Assault","X85-Y09",89,1713077,5.2
"2003","2003","Oregon","41","Intentional self-harm","X60-X84",66,1680665,3.9
"2003","2003","Oregon","41","Assault","X85-Y09",27,1680665,1.6
"2003","2003","Pennsylvania","42","Intentional self-harm","X60-X84",183,5529090,3.3
"2003","2003","Pennsylvania","42","Assault","X85-Y09",335,5529090,6.1
"2003","2003","Rhode Island","44","Assault","X85-Y09",17,497544,"Unreliable"
"2003","2003","South Carolina","45","Other external causes of accidental injury","W00-X59",13,2002455,"Unreliable"
"2003","2003","South Carolina","45","Intentional self-harm","X60-X84",74,2002455,3.7
"2003","2003","South Carolina","45","Assault","X85-Y09",148,2002455,7.4
"2003","2003","South Dakota","46","Intentional self-harm","X60-X84",23,369939,6.2
"2003","2003","Tennessee","47","Other external causes of accidental injury","W00-X59",13,2789368,"Unreliable"
"2003","2003","Tennessee","47","Intentional self-harm","X60-X84",143,2789368,5.1
"2003","2003","Tennessee","47","Assault","X85-Y09",189,2789368,6.8
"2003","2003","Texas","48","Other external causes of accidental injury","W00-X59",23,11754785,0.2
"2003","2003","Texas","48","Intentional self-harm","X60-X84",374,11754785,3.2
"2003","2003","Texas","48","Assault","X85-Y09",618,11754785,5.3
"2003","2003","Utah","49","Intentional self-harm","X60-X84",70,1428379,4.9
"2003","2003","Utah","49","Assault","X85-Y09",22,1428379,1.5
"2003","2003","Virginia","51","Intentional self-harm","X60-X84",128,3531652,3.6
"2003","2003","Virginia","51","Assault","X85-Y09",229,3531652,6.5
"2003","2003","Washington","53","Intentional self-harm","X60-X84",116,2961675,3.9
"2003","2003","Washington","53","Assault","X85-Y09",69,2961675,2.3
"2003","2003","West Virginia","54","Intentional self-harm","X60-X84",42,789759,5.3
"2003","2003","West Virginia","54","Assault","X85-Y09",27,789759,3.4
"2003","2003","Wisconsin","55","Intentional self-harm","X60-X84",94,2597443,3.6
"2003","2003","Wisconsin","55","Assault","X85-Y09",107,2597443,4.1
"2003","2003","Wyoming","56","Intentional self-harm","X60-X84",19,239544,"Unreliable"
"2004","2004","Alabama","01","Other external causes of accidental injury","W00-X59",17,2155356,"Unreliable"
"2004","2004","Alabama","01","Intentional self-harm","X60-X84",102,2155356,4.7
"2004","2004","Alabama","01","Assault","X85-Y09",151,2155356,7
"2004","2004","Alaska","02","Intentional self-harm","X60-X84",46,345464,13.3
"2004","2004","Alaska","02","Assault","X85-Y09",13,345464,"Unreliable"
"2004","2004","Arizona","04","Intentional self-harm","X60-X84",145,2844080,5.1
"2004","2004","Arizona","04","Assault","X85-Y09",220,2844080,7.7
"2004","2004","Arkansas","05","Intentional self-harm","X60-X84",52,1313572,4
"2004","2004","Arkansas","05","Assault","X85-Y09",66,1313572,5
"2004","2004","California","06","Other external causes of accidental injury","W00-X59",30,18281789,0.2
"2004","2004","California","06","Intentional self-harm","X60-X84",296,18281789,1.6
"2004","2004","California","06","Assault","X85-Y09",1370,18281789,7.5
"2004","2004","Colorado","08","Intentional self-harm","X60-X84",105,2291384,4.6
"2004","2004","Colorado","08","Assault","X85-Y09",86,2291384,3.8
"2004","2004","Connecticut","09","Intentional self-harm","X60-X84",28,1565681,1.8
"2004","2004","Connecticut","09","Assault","X85-Y09",46,1565681,2.9
"2004","2004","Delaware","10","Intentional self-harm","X60-X84",10,389415,"Unreliable"
"2004","2004","Delaware","10","Assault","X85-Y09",22,389415,5.6
"2004","2004","District of Columbia","11","Assault","X85-Y09",109,285355,38.2
"2004","2004","Florida","12","Other external causes of accidental injury","W00-X59",12,7606293,"Unreliable"
"2004","2004","Florida","12","Intentional self-harm","X60-X84",233,7606293,3.1
"2004","2004","Florida","12","Assault","X85-Y09",389,7606293,5.1
"2004","2004","Georgia","13","Other external causes of accidental injury","W00-X59",10,4508144,"Unreliable"
"2004","2004","Georgia","13","Intentional self-harm","X60-X84",167,4508144,3.7
"2004","2004","Georgia","13","Assault","X85-Y09",267,4508144,5.9
"2004","2004","Idaho","16","Intentional self-harm","X60-X84",35,717202,4.9
"2004","2004","Illinois","17","Intentional self-harm","X60-X84",105,6216584,1.7
"2004","2004","Illinois","17","Assault","X85-Y09",438,6216584,7
"2004","2004","Indiana","18","Other external causes of accidental injury","W00-X59",11,3039300,"Unreliable"
"2004","2004","Indiana","18","Intentional self-harm","X60-X84",102,3039300,3.4
"2004","2004","Indiana","18","Assault","X85-Y09",148,3039300,4.9
"2004","2004","Iowa","19","Intentional self-harm","X60-X84",52,1383212,3.8
"2004","2004","Iowa","19","Assault","X85-Y09",15,1383212,"Unreliable"
"2004","2004","Kansas","20","Intentional self-harm","X60-X84",65,1342395,4.8
"2004","2004","Kansas","20","Assault","X85-Y09",58,1342395,4.3
"2004","2004","Kentucky","21","Intentional self-harm","X60-X84",98,1967894,5
"2004","2004","Kentucky","21","Assault","X85-Y09",83,1967894,4.2
"2004","2004","Louisiana","22","Other external causes of accidental injury","W00-X59",19,2280947,"Unreliable"
"2004","2004","Louisiana","22","Intentional self-harm","X60-X84",123,2280947,5.4
"2004","2004","Louisiana","22","Assault","X85-Y09",360,2280947,15.8
"2004","2004","Maine","23","Intentional self-harm","X60-X84",30,558009,5.4
"2004","2004","Maryland","24","Intentional self-harm","X60-X84",55,2615840,2.1
"2004","2004","Maryland","24","Assault","X85-Y09",304,2615840,11.6
"2004","2004","Massachusetts","25","Intentional self-harm","X60-X84",24,2950018,0.8
"2004","2004","Massachusetts","25","Assault","X85-Y09",86,2950018,2.9
"2004","2004","Michigan","26","Other external causes of accidental injury","W00-X59",11,4805306,"Unreliable"
"2004","2004","Michigan","26","Intentional self-harm","X60-X84",143,4805306,3
"2004","2004","Michigan","26","Assault","X85-Y09",330,4805306,6.9
"2004","2004","Minnesota","27","Intentional self-harm","X60-X84",96,2454427,3.9
"2004","2004","Minnesota","27","Assault","X85-Y09",61,2454427,2.5
"2004","2004","Mississippi","28","Other external causes of accidental injury","W00-X59",10,1452225,"Unreliable"
"2004","2004","Mississippi","28","Intentional self-harm","X60-X84",79,1452225,5.4
"2004","2004","Mississippi","28","Assault","X85-Y09",122,1452225,8.4
"2004","2004","Missouri","29","Intentional self-harm","X60-X84",98,2731509,3.6
"2004","2004","Missouri","29","Assault","X85-Y09",166,2731509,6.1
"2004","2004","Montana","30","Intentional self-harm","X60-X84",32,423281,7.6
"2004","2004","Nebraska","31","Intentional self-harm","X60-X84",28,857315,3.3
"2004","2004","Nebraska","31","Assault","X85-Y09",15,857315,"Unreliable"
"2004","2004","Nevada","32","Intentional self-harm","X60-X84",45,1145985,3.9
"2004","2004","Nevada","32","Assault","X85-Y09",83,1145985,7.2
"2004","2004","New Jersey","34","Intentional self-harm","X60-X84",38,3968258,1
"2004","2004","New Jersey","34","Assault","X85-Y09",195,3968258,4.9
"2004","2004","New Mexico","35","Intentional self-harm","X60-X84",72,941117,7.7
"2004","2004","New Mexico","35","Assault","X85-Y09",47,941117,5
"2004","2004","New York","36","Intentional self-harm","X60-X84",114,9046557,1.3
"2004","2004","New York","36","Assault","X85-Y09",353,9046557,3.9
"2004","2004","North Carolina","37","Other external causes of accidental injury","W00-X59",11,4120436,"Unreliable"
"2004","2004","North Carolina","37","Intentional self-harm","X60-X84",173,4120436,4.2
"2004","2004","North Carolina","37","Assault","X85-Y09",248,4120436,6
"2004","2004","North Dakota","38","Intentional self-harm","X60-X84",20,308184,6.5
"2004","2004","Ohio","39","Other external causes of accidental injury","W00-X59",14,5380173,"Unreliable"
"2004","2004","Ohio","39","Intentional self-harm","X60-X84",175,5380173,3.3
"2004","2004","Ohio","39","Assault","X85-Y09",224,5380173,4.2
"2004","2004","Oklahoma","40","Intentional self-harm","X60-X84",81,1718752,4.7
"2004","2004","Oklahoma","40","Assault","X85-Y09",71,1718752,4.1
"2004","2004","Oregon","41","Intentional self-harm","X60-X84",69,1674987,4.1
"2004","2004","Oregon","41","Assault","X85-Y09",38,1674987,2.3
"2004","2004","Pennsylvania","42","Other external causes of accidental injury","W00-X59",10,5523116,"Unreliable"
"2004","2004","Pennsylvania","42","Intentional self-harm","X60-X84",186,5523116,3.4
"2004","2004","Pennsylvania","42","Assault","X85-Y09",353,5523116,6.4
"2004","2004","Rhode Island","44","Assault","X85-Y09",12,496644,"Unreliable"
"2004","2004","South Carolina","45","Other external causes of accidental injury","W00-X59",11,2020597,"Unreliable"
"2004","2004","South Carolina","45","Intentional self-harm","X60-X84",93,2020597,4.6
"2004","2004","South Carolina","45","Assault","X85-Y09",125,2020597,6.2
"2004","2004","South Dakota","46","Intentional self-harm","X60-X84",27,372047,7.3
"2004","2004","Tennessee","47","Other external causes of accidental injury","W00-X59",18,2808933,"Unreliable"
"2004","2004","Tennessee","47","Intentional self-harm","X60-X84",146,2808933,5.2
"2004","2004","Tennessee","47","Assault","X85-Y09",171,2808933,6.1
"2004","2004","Texas","48","Other external causes of accidental injury","W00-X59",26,11891977,0.2
"2004","2004","Texas","48","Intentional self-harm","X60-X84",380,11891977,3.2
"2004","2004","Texas","48","Assault","X85-Y09",602,11891977,5.1
"2004","2004","Utah","49","Intentional self-harm","X60-X84",71,1448482,4.9
"2004","2004","Utah","49","Assault","X85-Y09",15,1448482,"Unreliable"
"2004","2004","Vermont","50","Intentional self-harm","X60-X84",12,273523,"Unreliable"
"2004","2004","Virginia","51","Intentional self-harm","X60-X84",108,3572035,3
"2004","2004","Virginia","51","Assault","X85-Y09",201,3572035,5.6
"2004","2004","Washington","53","Intentional self-harm","X60-X84",96,2973929,3.2
"2004","2004","Washington","53","Assault","X85-Y09",70,2973929,2.4
"2004","2004","West Virginia","54","Intentional self-harm","X60-X84",51,787379,6.5
"2004","2004","West Virginia","54","Assault","X85-Y09",22,787379,2.8
"2004","2004","Wisconsin","55","Intentional self-harm","X60-X84",104,2597779,4
"2004","2004","Wisconsin","55","Assault","X85-Y09",66,2597779,2.5
"2004","2004","Wyoming","56","Intentional self-harm","X60-X84",12,241977,"Unreliable"
"2005","2005","Alabama","01","Other external causes of accidental injury","W00-X59",18,2161230,"Unreliable"
"2005","2005","Alabama","01","Intentional self-harm","X60-X84",91,2161230,4.2
"2005","2005","Alabama","01","Assault","X85-Y09",196,2161230,9.1
"2005","2005","Alaska","02","Intentional self-harm","X60-X84",38,347053,10.9
"2005","2005","Alaska","02","Assault","X85-Y09",15,347053,"Unreliable"
"2005","2005","Arizona","04","Intentional self-harm","X60-X84",154,2921434,5.3
"2005","2005","Arizona","04","Assault","X85-Y09",273,2921434,9.3
"2005","2005","Arkansas","05","Intentional self-harm","X60-X84",76,1324667,5.7
"2005","2005","Arkansas","05","Assault","X85-Y09",102,1324667,7.7
"2005","2005","California","06","Other external causes of accidental injury","W00-X59",82,18260392,0.4
"2005","2005","California","06","Intentional self-harm","X60-X84",273,18260392,1.5
"2005","2005","California","06","Assault","X85-Y09",1410,18260392,7.7
"2005","2005","Colorado","08","Intentional self-harm","X60-X84",105,2296400,4.6
"2005","2005","Colorado","08","Assault","X85-Y09",79,2296400,3.4
"2005","2005","Connecticut","09","Intentional self-harm","X60-X84",19,1559294,"Unreliable"
"2005","2005","Connecticut","09","Assault","X85-Y09",50,1559294,3.2
"2005","2005","Delaware","10","Intentional self-harm","X60-X84",13,393326,"Unreliable"
"2005","2005","Delaware","10","Assault","X85-Y09",24,393326,6.1
"2005","2005","District of Columbia","11","Assault","X85-Y09",113,284257,39.8
"2005","2005","Florida","12","Other external causes of accidental injury","W00-X59",11,7767540,"Unreliable"
"2005","2005","Florida","12","Intentional self-harm","X60-X84",220,7767540,2.8
"2005","2005","Florida","12","Assault","X85-Y09",420,7767540,5.4
"2005","2005","Georgia","13","Intentional self-harm","X60-X84",144,4544909,3.2
"2005","2005","Georgia","13","Assault","X85-Y09",276,4544909,6.1
"2005","2005","Idaho","16","Intentional self-harm","X60-X84",44,733036,6
"2005","2005","Idaho","16","Assault","X85-Y09",18,733036,"Unreliable"
"2005","2005","Illinois","17","Other external causes of accidental injury","W00-X59",11,6179333,"Unreliable"
"2005","2005","Illinois","17","Intentional self-harm","X60-X84",89,6179333,1.4
"2005","2005","Illinois","17","Assault","X85-Y09",435,6179333,7
"2005","2005","Indiana","18","Intentional self-harm","X60-X84",112,3045312,3.7
"2005","2005","Indiana","18","Assault","X85-Y09",172,3045312,5.6
"2005","2005","Iowa","19","Intentional self-harm","X60-X84",53,1382472,3.8
"2005","2005","Iowa","19","Assault","X85-Y09",14,1382472,"Unreliable"
"2005","2005","Kansas","20","Intentional self-harm","X60-X84",50,1339851,3.7
"2005","2005","Kansas","20","Assault","X85-Y09",37,1339851,2.8
"2005","2005","Kentucky","21","Intentional self-harm","X60-X84",92,1972613,4.7
"2005","2005","Kentucky","21","Assault","X85-Y09",86,1972613,4.4
"2005","2005","Louisiana","22","Other external causes of accidental injury","W00-X59",18,2279372,"Unreliable"
"2005","2005","Louisiana","22","Intentional self-harm","X60-X84",125,2279372,5.5
"2005","2005","Louisiana","22","Assault","X85-Y09",333,2279372,14.6
"2005","2005","Maine","23","Intentional self-harm","X60-X84",19,554396,"Unreliable"
"2005","2005","Maryland","24","Intentional self-harm","X60-X84",56,2624546,2.1
"2005","2005","Maryland","24","Assault","X85-Y09",324,2624546,12.3
"2005","2005","Massachusetts","25","Intentional self-harm","X60-X84",17,2919709,"Unreliable"
"2005","2005","Massachusetts","25","Assault","X85-Y09",86,2919709,2.9
"2005","2005","Michigan","26","Intentional self-harm","X60-X84",142,4757281,3
"2005","2005","Michigan","26","Assault","X85-Y09",339,4757281,7.1
"2005","2005","Minnesota","27","Intentional self-harm","X60-X84",82,2454263,3.3
"2005","2005","Minnesota","27","Assault","X85-Y09",56,2454263,2.3
"2005","2005","Mississippi","28","Other external causes of accidental injury","W00-X59",14,1449665,"Unreliable"
"2005","2005","Mississippi","28","Intentional self-harm","X60-X84",68,1449665,4.7
"2005","2005","Mississippi","28","Assault","X85-Y09",95,1449665,6.6
"2005","2005","Missouri","29","Other external causes of accidental injury","W00-X59",13,2737351,"Unreliable"
"2005","2005","Missouri","29","Intentional self-harm","X60-X84",98,2737351,3.6
"2005","2005","Missouri","29","Assault","X85-Y09",186,2737351,6.8
"2005","2005","Montana","30","Intentional self-harm","X60-X84",37,425775,8.7
"2005","2005","Nebraska","31","Intentional self-harm","X60-X84",33,860148,3.8
"2005","2005","Nebraska","31","Assault","X85-Y09",22,860148,2.6
"2005","2005","Nevada","32","Intentional self-harm","X60-X84",69,1187077,5.8
"2005","2005","Nevada","32","Assault","X85-Y09",79,1187077,6.7
"2005","2005","New Hampshire","33","Intentional self-harm","X60-X84",12,574135,"Unreliable"
"2005","2005","New Jersey","34","Intentional self-harm","X60-X84",29,3950627,0.7
"2005","2005","New Jersey","34","Assault","X85-Y09",221,3950627,5.6
"2005","2005","New Mexico","35","Intentional self-harm","X60-X84",48,947916,5.1
"2005","2005","New Mexico","35","Assault","X85-Y09",45,947916,4.7
"2005","2005","New York","36","Other external causes of accidental injury","W00-X59",16,8954165,"Unreliable"
"2005","2005","New York","36","Intentional self-harm","X60-X84",105,8954165,1.2
"2005","2005","New York","36","Assault","X85-Y09",373,8954165,4.2
"2005","2005","North Carolina","37","Other external causes of accidental injury","W00-X59",15,4161828,"Unreliable"
"2005","2005","North Carolina","37","Intentional self-harm","X60-X84",158,4161828,3.8
"2005","2005","North Carolina","37","Assault","X85-Y09",283,4161828,6.8
"2005","2005","North Dakota","38","Intentional self-harm","X60-X84",23,307681,7.5
"2005","2005","Ohio","39","Other external causes of accidental injury","W00-X59",15,5344634,"Unreliable"
"2005","2005","Ohio","39","Intentional self-harm","X60-X84",149,5344634,2.8
"2005","2005","Ohio","39","Assault","X85-Y09",281,5344634,5.3
"2005","2005","Oklahoma","40","Intentional self-harm","X60-X84",91,1723898,5.3
"2005","2005","Oklahoma","40","Assault","X85-Y09",88,1723898,5.1
"2005","2005","Oregon","41","Intentional self-harm","X60-X84",74,1680590,4.4
"2005","2005","Oregon","41","Assault","X85-Y09",27,1680590,1.6
"2005","2005","Pennsylvania","42","Other external causes of accidental injury","W00-X59",11,5511502,"Unreliable"
"2005","2005","Pennsylvania","42","Intentional self-harm","X60-X84",170,5511502,3.1
"2005","2005","Pennsylvania","42","Assault","X85-Y09",398,5511502,7.2
"2005","2005","Rhode Island","44","Assault","X85-Y09",16,489210,"Unreliable"
"2005","2005","South Carolina","45","Other external causes of accidental injury","W00-X59",20,2032034,1
"2005","2005","South Carolina","45","Intentional self-harm","X60-X84",93,2032034,4.6
"2005","2005","South Carolina","45","Assault","X85-Y09",130,2032034,6.4
"2005","2005","South Dakota","46","Intentional self-harm","X60-X84",29,372945,7.8
"2005","2005","Tennessee","47","Other external causes of accidental injury","W00-X59",16,2830698,"Unreliable"
"2005","2005","Tennessee","47","Intentional self-harm","X60-X84",136,2830698,4.8
"2005","2005","Tennessee","47","Assault","X85-Y09",224,2830698,7.9
"2005","2005","Texas","48","Other external causes of accidental injury","W00-X59",32,12022993,0.3
"2005","2005","Texas","48","Intentional self-harm","X60-X84",385,12022993,3.2
"2005","2005","Texas","48","Assault","X85-Y09",657,12022993,5.5
"2005","2005","Utah","49","Intentional self-harm","X60-X84",71,1474553,4.8
"2005","2005","Utah","49","Assault","X85-Y09",21,1474553,1.4
"2005","2005","Virginia","51","Intentional self-harm","X60-X84",137,3603238,3.8
"2005","2005","Virginia","51","Assault","X85-Y09",245,3603238,6.8
"2005","2005","Washington","53","Intentional self-harm","X60-X84",106,2984670,3.6
"2005","2005","Washington","53","Assault","X85-Y09",92,2984670,3.1
"2005","2005","West Virginia","54","Intentional self-harm","X60-X84",45,784011,5.7
"2005","2005","West Virginia","54","Assault","X85-Y09",28,784011,3.6
"2005","2005","Wisconsin","55","Intentional self-harm","X60-X84",95,2593601,3.7
"2005","2005","Wisconsin","55","Assault","X85-Y09",107,2593601,4.1
"2005","2005","Wyoming","56","Intentional self-harm","X60-X84",16,243359,"Unreliable"
"2006","2006","Alabama","01","Other external causes of accidental injury","W00-X59",17,2176973,"Unreliable"
"2006","2006","Alabama","01","Intentional self-harm","X60-X84",111,2176973,5.1
"2006","2006","Alabama","01","Assault","X85-Y09",208,2176973,9.6
"2006","2006","Alaska","02","Intentional self-harm","X60-X84",32,349737,9.1
"2006","2006","Alaska","02","Assault","X85-Y09",20,349737,5.7
"2006","2006","Arizona","04","Intentional self-harm","X60-X84",156,3005267,5.2
"2006","2006","Arizona","04","Assault","X85-Y09",271,3005267,9
"2006","2006","Arkansas","05","Intentional self-harm","X60-X84",53,1337856,4
"2006","2006","Arkansas","05","Assault","X85-Y09",94,1337856,7
"2006","2006","California","06","Other external causes of accidental injury","W00-X59",50,18241759,0.3
"2006","2006","California","06","Intentional self-harm","X60-X84",299,18241759,1.6
"2006","2006","California","06","Assault","X85-Y09",1419,18241759,7.8
"2006","2006","Colorado","08","Intentional self-harm","X60-X84",108,2322633,4.6
"2006","2006","Colorado","08","Assault","X85-Y09",72,2322633,3.1
"2006","2006","Connecticut","09","Intentional self-harm","X60-X84",18,1553540,"Unreliable"
"2006","2006","Connecticut","09","Assault","X85-Y09",70,1553540,4.5
"2006","2006","Delaware","10","Assault","X85-Y09",26,396361,6.6
"2006","2006","District of Columbia","11","Assault","X85-Y09",97,287644,33.7
"2006","2006","Florida","12","Other external causes of accidental injury","W00-X59",18,7897459,"Unreliable"
"2006","2006","Florida","12","Intentional self-harm","X60-X84",236,7897459,3
"2006","2006","Florida","12","Assault","X85-Y09",520,7897459,6.6
"2006","2006","Georgia","13","Other external causes of accidental injury","W00-X59",11,4634025,"Unreliable"
"2006","2006","Georgia","13","Intentional self-harm","X60-X84",138,4634025,3
"2006","2006","Georgia","13","Assault","X85-Y09",328,4634025,7.1
"2006","2006","Idaho","16","Intentional self-harm","X60-X84",47,749876,6.3
"2006","2006","Idaho","16","Assault","X85-Y09",13,749876,"Unreliable"
"2006","2006","Illinois","17","Other external causes of accidental injury","W00-X59",10,6157781,"Unreliable"
"2006","2006","Illinois","17","Intentional self-harm","X60-X84",87,6157781,1.4
"2006","2006","Illinois","17","Assault","X85-Y09",498,6157781,8.1
"2006","2006","Indiana","18","Other external causes of accidental injury","W00-X59",12,3054091,"Unreliable"
"2006","2006","Indiana","18","Intentional self-harm","X60-X84",113,3054091,3.7
"2006","2006","Indiana","18","Assault","X85-Y09",176,3054091,5.8
"2006","2006","Iowa","19","Intentional self-harm","X60-X84",41,1386043,3
"2006","2006","Iowa","19","Assault","X85-Y09",24,1386043,1.7
"2006","2006","Kansas","20","Intentional self-harm","X60-X84",69,1344845,5.1
"2006","2006","Kansas","20","Assault","X85-Y09",50,1344845,3.7
"2006","2006","Kentucky","21","Intentional self-harm","X60-X84",90,1971393,4.6
"2006","2006","Kentucky","21","Assault","X85-Y09",60,1971393,3
"2006","2006","Louisiana","22","Other external causes of accidental injury","W00-X59",20,2098703,1
"2006","2006","Louisiana","22","Intentional self-harm","X60-X84",105,2098703,5
"2006","2006","Louisiana","22","Assault","X85-Y09",312,2098703,14.9
"2006","2006","Maine","23","Intentional self-harm","X60-X84",14,550058,"Unreliable"
"2006","2006","Maryland","24","Intentional self-harm","X60-X84",66,2629450,2.5
"2006","2006","Maryland","24","Assault","X85-Y09",309,2629450,11.8
"2006","2006","Massachusetts","25","Intentional self-harm","X60-X84",22,2905746,0.8
"2006","2006","Massachusetts","25","Assault","X85-Y09",88,2905746,3
"2006","2006","Michigan","26","Intentional self-harm","X60-X84",127,4698145,2.7
"2006","2006","Michigan","26","Assault","X85-Y09",353,4698145,7.5
"2006","2006","Minnesota","27","Intentional self-harm","X60-X84",59,2461528,2.4
"2006","2006","Minnesota","27","Assault","X85-Y09",58,2461528,2.4
"2006","2006","Mississippi","28","Other external causes of accidental injury","W00-X59",16,1436871,"Unreliable"
"2006","2006","Mississippi","28","Intentional self-harm","X60-X84",55,1436871,3.8
"2006","2006","Mississippi","28","Assault","X85-Y09",139,1436871,9.7
"2006","2006","Missouri","29","Other external causes of accidental injury","W00-X59",10,2748051,"Unreliable"
"2006","2006","Missouri","29","Intentional self-harm","X60-X84",107,2748051,3.9
"2006","2006","Missouri","29","Assault","X85-Y09",203,2748051,7.4
"2006","2006","Montana","30","Intentional self-harm","X60-X84",34,428834,7.9
"2006","2006","Nebraska","31","Intentional self-harm","X60-X84",29,862394,3.4
"2006","2006","Nebraska","31","Assault","X85-Y09",22,862394,2.6
"2006","2006","Nevada","32","Intentional self-harm","X60-X84",67,1232009,5.4
"2006","2006","Nevada","32","Assault","X85-Y09",85,1232009,6.9
"2006","2006","New Hampshire","33","Intentional self-harm","X60-X84",16,571180,"Unreliable"
"2006","2006","New Jersey","34","Intentional self-harm","X60-X84",32,3927284,0.8
"2006","2006","New Jersey","34","Assault","X85-Y09",237,3927284,6
"2006","2006","New Mexico","35","Intentional self-harm","X60-X84",58,954597,6.1
"2006","2006","New Mexico","35","Assault","X85-Y09",50,954597,5.2
"2006","2006","New York","36","Intentional self-harm","X60-X84",109,8887594,1.2
"2006","2006","New York","36","Assault","X85-Y09",438,8887594,4.9
"2006","2006","North Carolina","37","Intentional self-harm","X60-X84",171,4235621,4
"2006","2006","North Carolina","37","Assault","X85-Y09",277,4235621,6.5
"2006","2006","North Dakota","38","Intentional self-harm","X60-X84",20,308861,6.5
"2006","2006","Ohio","39","Other external causes of accidental injury","W00-X59",16,5308513,"Unreliable"
"2006","2006","Ohio","39","Intentional self-harm","X60-X84",169,5308513,3.2
"2006","2006","Ohio","39","Assault","X85-Y09",300,5308513,5.7
"2006","2006","Oklahoma","40","Intentional self-harm","X60-X84",79,1739780,4.5
"2006","2006","Oklahoma","40","Assault","X85-Y09",103,1739780,5.9
"2006","2006","Oregon","41","Intentional self-harm","X60-X84",78,1696138,4.6
"2006","2006","Oregon","41","Assault","X85-Y09",35,1696138,2.1
"2006","2006","Pennsylvania","42","Other external causes of accidental injury","W00-X59",19,5512177,"Unreliable"
"2006","2006","Pennsylvania","42","Intentional self-harm","X60-X84",182,5512177,3.3
