"Year","Year Code","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Deaths","Population","Crude Rate"
"2013","2013","New York","36","65-74 years","65-74",59,1544122,3.8
"2013","2013","New York","36","75-84 years","75-84",47,864069,5.4
"2013","2013","New York","36","85+ years","85+",17,424290,0
"2013","2013","North Carolina","37","15-24 years","15-24",203,1363129,14.9
"2013","2013","North Carolina","37","25-34 years","25-34",226,1274545,17.7
"2013","2013","North Carolina","37","35-44 years","35-44",179,1308964,13.7
"2013","2013","North Carolina","37","45-54 years","45-54",222,1366545,16.2
"2013","2013","North Carolina","37","55-64 years","55-64",181,1219917,14.8
"2013","2013","North Carolina","37","65-74 years","65-74",101,826883,12.2
"2013","2013","North Carolina","37","75-84 years","75-84",61,414665,14.7
"2013","2013","North Carolina","37","85+ years","85+",18,165551,0
"2013","2013","North Dakota","38","15-24 years","15-24",21,118420,17.7
"2013","2013","North Dakota","38","25-34 years","25-34",15,103916,0
"2013","2013","North Dakota","38","35-44 years","35-44",18,79835,0
"2013","2013","North Dakota","38","55-64 years","55-64",16,90186,0
"2013","2013","Ohio","39","5-14 years","5-14",14,1494514,0
"2013","2013","Ohio","39","15-24 years","15-24",250,1573297,15.9
"2013","2013","Ohio","39","25-34 years","25-34",244,1452141,16.8
"2013","2013","Ohio","39","35-44 years","35-44",190,1416905,13.4
"2013","2013","Ohio","39","45-54 years","45-54",190,1634933,11.6
"2013","2013","Ohio","39","55-64 years","55-64",170,1555900,10.9
"2013","2013","Ohio","39","65-74 years","65-74",103,965062,10.7
"2013","2013","Ohio","39","75-84 years","75-84",71,538735,13.2
"2013","2013","Ohio","39","85+ years","85+",35,248500,14.1
"2013","2013","Oklahoma","40","15-24 years","15-24",108,545392,19.8
"2013","2013","Oklahoma","40","25-34 years","25-34",118,527072,22.4
"2013","2013","Oklahoma","40","35-44 years","35-44",93,467793,19.9
"2013","2013","Oklahoma","40","45-54 years","45-54",120,497489,24.1
"2013","2013","Oklahoma","40","55-64 years","55-64",80,469130,17.1
"2013","2013","Oklahoma","40","65-74 years","65-74",45,313519,14.4
"2013","2013","Oklahoma","40","75-84 years","75-84",40,168643,23.7
"2013","2013","Oklahoma","40","85+ years","85+",15,66959,0
"2013","2013","Oregon","41","15-24 years","15-24",61,514457,11.9
"2013","2013","Oregon","41","25-34 years","25-34",60,535780,11.2
"2013","2013","Oregon","41","35-44 years","35-44",56,511750,10.9
"2013","2013","Oregon","41","45-54 years","45-54",72,513313,14
"2013","2013","Oregon","41","55-64 years","55-64",88,536794,16.4
"2013","2013","Oregon","41","65-74 years","65-74",45,353003,12.7
"2013","2013","Oregon","41","75-84 years","75-84",41,171570,23.9
"2013","2013","Oregon","41","85+ years","85+",21,82822,25.4
"2013","2013","Pennsylvania","42","5-14 years","5-14",12,1518107,0
"2013","2013","Pennsylvania","42","15-24 years","15-24",270,1726198,15.6
"2013","2013","Pennsylvania","42","25-34 years","25-34",239,1611833,14.8
"2013","2013","Pennsylvania","42","35-44 years","35-44",226,1529401,14.8
"2013","2013","Pennsylvania","42","45-54 years","45-54",249,1840179,13.5
"2013","2013","Pennsylvania","42","55-64 years","55-64",178,1740849,10.2
"2013","2013","Pennsylvania","42","65-74 years","65-74",117,1110501,10.5
"2013","2013","Pennsylvania","42","75-84 years","75-84",94,651434,14.4
"2013","2013","Pennsylvania","42","85+ years","85+",37,329395,11.2
"2013","2013","Rhode Island","44","25-34 years","25-34",10,135303,0
"2013","2013","Rhode Island","44","45-54 years","45-54",14,155104,0
"2013","2013","South Carolina","45","15-24 years","15-24",122,666672,18.3
"2013","2013","South Carolina","45","25-34 years","25-34",136,614216,22.1
"2013","2013","South Carolina","45","35-44 years","35-44",112,594770,18.8
"2013","2013","South Carolina","45","45-54 years","45-54",95,650169,14.6
"2013","2013","South Carolina","45","55-64 years","55-64",117,620062,18.9
"2013","2013","South Carolina","45","65-74 years","65-74",82,440924,18.6
"2013","2013","South Carolina","45","75-84 years","75-84",40,208118,19.2
"2013","2013","South Carolina","45","85+ years","85+",14,78726,0
"2013","2013","South Dakota","46","15-24 years","15-24",15,118268,0
"2013","2013","South Dakota","46","35-44 years","35-44",19,94707,0
"2013","2013","South Dakota","46","45-54 years","45-54",12,109881,0
"2013","2013","South Dakota","46","55-64 years","55-64",11,109656,0
"2013","2013","Tennessee","47","15-24 years","15-24",163,881079,18.5
"2013","2013","Tennessee","47","25-34 years","25-34",169,846372,20
"2013","2013","Tennessee","47","35-44 years","35-44",162,841476,19.3
"2013","2013","Tennessee","47","45-54 years","45-54",168,902043,18.6
"2013","2013","Tennessee","47","55-64 years","55-64",160,832204,19.2
"2013","2013","Tennessee","47","65-74 years","65-74",100,561923,17.8
"2013","2013","Tennessee","47","75-84 years","75-84",55,281615,19.5
"2013","2013","Tennessee","47","85+ years","85+",16,108838,0
"2013","2013","Texas","48","5-14 years","5-14",23,3959599,0.6
"2013","2013","Texas","48","15-24 years","15-24",475,3855325,12.3
"2013","2013","Texas","48","25-34 years","25-34",570,3831647,14.9
"2013","2013","Texas","48","35-44 years","35-44",434,3574508,12.1
"2013","2013","Texas","48","45-54 years","45-54",425,3445227,12.3
"2013","2013","Texas","48","55-64 years","55-64",382,2874895,13.3
"2013","2013","Texas","48","65-74 years","65-74",210,1737723,12.1
"2013","2013","Texas","48","75-84 years","75-84",135,880552,15.3
"2013","2013","Texas","48","85+ years","85+",68,347892,19.5
"2013","2013","Utah","49","15-24 years","15-24",40,469436,8.5
"2013","2013","Utah","49","25-34 years","25-34",67,440736,15.2
"2013","2013","Utah","49","35-44 years","35-44",58,372699,15.6
"2013","2013","Utah","49","45-54 years","45-54",59,305312,19.3
"2013","2013","Utah","49","55-64 years","55-64",52,269589,19.3
"2013","2013","Utah","49","65-74 years","65-74",32,163444,19.6
"2013","2013","Vermont","50","45-54 years","45-54",12,94354,0
"2013","2013","Vermont","50","55-64 years","55-64",10,95257,0
"2013","2013","Vermont","50","65-74 years","65-74",15,59275,0
"2013","2013","Virginia","51","15-24 years","15-24",139,1138703,12.2
"2013","2013","Virginia","51","25-34 years","25-34",145,1160793,12.5
"2013","2013","Virginia","51","35-44 years","35-44",137,1089286,12.6
"2013","2013","Virginia","51","45-54 years","45-54",145,1188281,12.2
"2013","2013","Virginia","51","55-64 years","55-64",123,1022922,12
"2013","2013","Virginia","51","65-74 years","65-74",77,648467,11.9
"2013","2013","Virginia","51","75-84 years","75-84",41,321167,12.8
"2013","2013","Virginia","51","85+ years","85+",32,135747,23.6
"2013","2013","Washington","53","15-24 years","15-24",96,933416,10.3
"2013","2013","Washington","53","25-34 years","25-34",106,995914,10.6
"2013","2013","Washington","53","35-44 years","35-44",76,913483,8.3
"2013","2013","Washington","53","45-54 years","45-54",100,951348,10.5
"2013","2013","Washington","53","55-64 years","55-64",93,897344,10.4
"2013","2013","Washington","53","65-74 years","65-74",64,557905,11.5
"2013","2013","Washington","53","75-84 years","75-84",40,267002,15
"2013","2013","Washington","53","85+ years","85+",33,126177,26.2
"2013","2013","West Virginia","54","15-24 years","15-24",21,237594,8.8
"2013","2013","West Virginia","54","25-34 years","25-34",44,219405,20.1
"2013","2013","West Virginia","54","35-44 years","35-44",43,231626,18.6
"2013","2013","West Virginia","54","45-54 years","45-54",49,257708,19
"2013","2013","West Virginia","54","55-64 years","55-64",47,271930,17.3
"2013","2013","West Virginia","54","65-74 years","65-74",37,183346,20.2
"2013","2013","West Virginia","54","75-84 years","75-84",21,98291,21.4
"2013","2013","Wisconsin","55","15-24 years","15-24",94,784037,12
"2013","2013","Wisconsin","55","25-34 years","25-34",105,732214,14.3
"2013","2013","Wisconsin","55","35-44 years","35-44",79,694378,11.4
"2013","2013","Wisconsin","55","45-54 years","45-54",95,833950,11.4
"2013","2013","Wisconsin","55","55-64 years","55-64",90,765445,11.8
"2013","2013","Wisconsin","55","65-74 years","65-74",44,462631,9.5
"2013","2013","Wisconsin","55","75-84 years","75-84",38,261321,14.5
"2013","2013","Wisconsin","55","85+ years","85+",12,126015,0
"2013","2013","Wyoming","56","15-24 years","15-24",16,80908,0
"2013","2013","Wyoming","56","25-34 years","25-34",14,81827,0
"2013","2013","Wyoming","56","35-44 years","35-44",11,69228,0
"2013","2013","Wyoming","56","45-54 years","45-54",18,76258,0
"2013","2013","Wyoming","56","55-64 years","55-64",18,80411,0
"2013","2013","Wyoming","56","65-74 years","65-74",14,45814,0
"2014","2014","Alabama","01","15-24 years","15-24",123,671198,18.3
"2014","2014","Alabama","01","25-34 years","25-34",155,626387,24.7
"2014","2014","Alabama","01","35-44 years","35-44",162,605590,26.8
"2014","2014","Alabama","01","45-54 years","45-54",130,656585,19.8
"2014","2014","Alabama","01","55-64 years","55-64",103,629476,16.4
"2014","2014","Alabama","01","65-74 years","65-74",69,435428,15.8
"2014","2014","Alabama","01","75-84 years","75-84",36,224937,16
"2014","2014","Alabama","01","85+ years","85+",13,83567,0
"2014","2014","Alaska","02","15-24 years","15-24",31,111887,27.7
"2014","2014","Alaska","02","25-34 years","25-34",34,118396,28.7
"2014","2014","Alaska","02","35-44 years","35-44",19,89980,0
"2014","2014","Alaska","02","45-54 years","45-54",24,97583,24.6
"2014","2014","Alaska","02","55-64 years","55-64",22,93050,23.6
"2014","2014","Arizona","04","5-14 years","5-14",10,918883,0
"2014","2014","Arizona","04","15-24 years","15-24",118,943741,12.5
"2014","2014","Arizona","04","25-34 years","25-34",168,897745,18.7
"2014","2014","Arizona","04","35-44 years","35-44",131,836593,15.7
"2014","2014","Arizona","04","45-54 years","45-54",146,839503,17.4
"2014","2014","Arizona","04","55-64 years","55-64",134,793914,16.9
"2014","2014","Arizona","04","65-74 years","65-74",102,622486,16.4
"2014","2014","Arizona","04","75-84 years","75-84",62,322959,19.2
"2014","2014","Arizona","04","85+ years","85+",30,124772,24
"2014","2014","Arkansas","05","5-14 years","5-14",12,396363,0
"2014","2014","Arkansas","05","15-24 years","15-24",67,405599,16.5
"2014","2014","Arkansas","05","25-34 years","25-34",82,386530,21.2
"2014","2014","Arkansas","05","35-44 years","35-44",87,364642,23.9
"2014","2014","Arkansas","05","45-54 years","45-54",74,385750,19.2
"2014","2014","Arkansas","05","55-64 years","55-64",71,369673,19.2
"2014","2014","Arkansas","05","65-74 years","65-74",60,270213,22.2
"2014","2014","Arkansas","05","75-84 years","75-84",24,140928,17
"2014","2014","Arkansas","05","85+ years","85+",12,55050,0
"2014","2014","California","06","5-14 years","5-14",12,5080275,0
"2014","2014","California","06","15-24 years","15-24",545,5551583,9.8
"2014","2014","California","06","25-34 years","25-34",536,5723386,9.4
"2014","2014","California","06","35-44 years","35-44",407,5175338,7.9
"2014","2014","California","06","45-54 years","45-54",399,5243544,7.6
"2014","2014","California","06","55-64 years","55-64",382,4519600,8.5
"2014","2014","California","06","65-74 years","65-74",249,2834360,8.8
"2014","2014","California","06","75-84 years","75-84",193,1470037,13.1
"2014","2014","California","06","85+ years","85+",114,688650,16.6
"2014","2014","Colorado","08","15-24 years","15-24",100,726220,13.8
"2014","2014","Colorado","08","25-34 years","25-34",108,798927,13.5
"2014","2014","Colorado","08","35-44 years","35-44",98,722553,13.6
"2014","2014","Colorado","08","45-54 years","45-54",96,714315,13.4
"2014","2014","Colorado","08","55-64 years","55-64",97,670286,14.5
"2014","2014","Colorado","08","65-74 years","65-74",64,409949,15.6
"2014","2014","Colorado","08","75-84 years","75-84",49,188439,26
"2014","2014","Colorado","08","85+ years","85+",23,81627,28.2
"2014","2014","Connecticut","09","15-24 years","15-24",38,496057,7.7
"2014","2014","Connecticut","09","25-34 years","25-34",22,441312,5
"2014","2014","Connecticut","09","35-44 years","35-44",21,439446,4.8
"2014","2014","Connecticut","09","45-54 years","45-54",39,547253,7.1
"2014","2014","Connecticut","09","55-64 years","55-64",22,487261,4.5
"2014","2014","Connecticut","09","65-74 years","65-74",20,304917,6.6
"2014","2014","Connecticut","09","75-84 years","75-84",20,161221,12.4
"2014","2014","Delaware","10","15-24 years","15-24",12,123929,0
"2014","2014","Delaware","10","25-34 years","25-34",22,123681,17.8
"2014","2014","Delaware","10","35-44 years","35-44",20,110441,18.1
"2014","2014","Delaware","10","45-54 years","45-54",15,129592,0
"2014","2014","District of Columbia","11","15-24 years","15-24",27,96120,28.1
"2014","2014","District of Columbia","11","25-34 years","25-34",25,149921,16.7
"2014","2014","District of Columbia","11","35-44 years","35-44",11,92726,0
"2014","2014","District of Columbia","11","45-54 years","45-54",10,76624,0
"2014","2014","Florida","12","5-14 years","5-14",23,2264186,1
"2014","2014","Florida","12","15-24 years","15-24",390,2488419,15.7
"2014","2014","Florida","12","25-34 years","25-34",422,2532017,16.7
"2014","2014","Florida","12","35-44 years","35-44",309,2421949,12.8
"2014","2014","Florida","12","45-54 years","45-54",357,2737087,13
"2014","2014","Florida","12","55-64 years","55-64",338,2573746,13.1
"2014","2014","Florida","12","65-74 years","65-74",257,2082701,12.3
"2014","2014","Florida","12","75-84 years","75-84",190,1186552,16
"2014","2014","Florida","12","85+ years","85+",91,522291,17.4
"2014","2014","Georgia","13","5-14 years","5-14",12,1414254,0
"2014","2014","Georgia","13","15-24 years","15-24",266,1437922,18.5
"2014","2014","Georgia","13","25-34 years","25-34",279,1383437,20.2
"2014","2014","Georgia","13","35-44 years","35-44",207,1369784,15.1
"2014","2014","Georgia","13","45-54 years","45-54",239,1398530,17.1
"2014","2014","Georgia","13","55-64 years","55-64",162,1179203,13.7
"2014","2014","Georgia","13","65-74 years","65-74",120,769062,15.6
"2014","2014","Georgia","13","75-84 years","75-84",62,351282,17.6
"2014","2014","Georgia","13","85+ years","85+",24,131194,18.3
"2014","2014","Idaho","16","15-24 years","15-24",27,227048,11.9
"2014","2014","Idaho","16","25-34 years","25-34",31,215372,14.4
"2014","2014","Idaho","16","35-44 years","35-44",29,199791,14.5
"2014","2014","Idaho","16","45-54 years","45-54",35,199241,17.6
"2014","2014","Idaho","16","55-64 years","55-64",34,199565,17
"2014","2014","Idaho","16","65-74 years","65-74",14,138693,0
"2014","2014","Idaho","16","75-84 years","75-84",15,67334,0
"2014","2014","Idaho","16","85+ years","85+",13,27349,0
"2014","2014","Illinois","17","5-14 years","5-14",17,1680377,0
"2014","2014","Illinois","17","15-24 years","15-24",360,1769572,20.3
"2014","2014","Illinois","17","25-34 years","25-34",237,1780945,13.3
"2014","2014","Illinois","17","35-44 years","35-44",146,1679806,8.7
"2014","2014","Illinois","17","45-54 years","45-54",138,1771582,7.8
"2014","2014","Illinois","17","55-64 years","55-64",114,1619080,7
"2014","2014","Illinois","17","65-74 years","65-74",68,1002122,6.8
"2014","2014","Illinois","17","75-84 years","75-84",51,530359,9.6
"2014","2014","Illinois","17","85+ years","85+",23,256052,9
"2014","2014","Indiana","18","15-24 years","15-24",168,941061,17.9
"2014","2014","Indiana","18","25-34 years","25-34",153,845927,18.1
"2014","2014","Indiana","18","35-44 years","35-44",118,824681,14.3
"2014","2014","Indiana","18","45-54 years","45-54",119,891112,13.4
"2014","2014","Indiana","18","55-64 years","55-64",105,842381,12.5
"2014","2014","Indiana","18","65-74 years","65-74",61,536111,11.4
"2014","2014","Indiana","18","75-84 years","75-84",53,278910,19
"2014","2014","Indiana","18","85+ years","85+",14,126423,0
"2014","2014","Iowa","19","15-24 years","15-24",37,442690,8.4
"2014","2014","Iowa","19","25-34 years","25-34",35,392294,8.9
"2014","2014","Iowa","19","35-44 years","35-44",23,363219,6.3
"2014","2014","Iowa","19","45-54 years","45-54",53,406732,13
"2014","2014","Iowa","19","55-64 years","55-64",28,407141,6.9
"2014","2014","Iowa","19","65-74 years","65-74",23,259948,8.8
"2014","2014","Iowa","19","75-84 years","75-84",16,152699,0
"2014","2014","Iowa","19","85+ years","85+",14,78702,0
"2014","2014","Kansas","20","15-24 years","15-24",58,420646,13.8
"2014","2014","Kansas","20","25-34 years","25-34",57,387893,14.7
"2014","2014","Kansas","20","35-44 years","35-44",43,344667,12.5
"2014","2014","Kansas","20","45-54 years","45-54",54,368739,14.6
"2014","2014","Kansas","20","55-64 years","55-64",42,362462,11.6
"2014","2014","Kansas","20","65-74 years","65-74",27,225583,12
"2014","2014","Kansas","20","75-84 years","75-84",24,126049,19
"2014","2014","Kentucky","21","15-24 years","15-24",65,600871,10.8
"2014","2014","Kentucky","21","25-34 years","25-34",103,565862,18.2
"2014","2014","Kentucky","21","35-44 years","35-44",106,561197,18.9
"2014","2014","Kentucky","21","45-54 years","45-54",116,610933,19
"2014","2014","Kentucky","21","55-64 years","55-64",108,578122,18.7
"2014","2014","Kentucky","21","65-74 years","65-74",65,385387,16.9
"2014","2014","Kentucky","21","75-84 years","75-84",40,193232,20.7
"2014","2014","Kentucky","21","85+ years","85+",12,75895,0
"2014","2014","Louisiana","22","15-24 years","15-24",192,650053,29.5
"2014","2014","Louisiana","22","25-34 years","25-34",216,669628,32.3
"2014","2014","Louisiana","22","35-44 years","35-44",118,565948,20.8
"2014","2014","Louisiana","22","45-54 years","45-54",134,613254,21.9
"2014","2014","Louisiana","22","55-64 years","55-64",101,587866,17.2
"2014","2014","Louisiana","22","65-74 years","65-74",68,370732,18.3
"2014","2014","Louisiana","22","75-84 years","75-84",35,187736,18.6
"2014","2014","Maine","23","15-24 years","15-24",16,160695,0
"2014","2014","Maine","23","25-34 years","25-34",14,152659,0
"2014","2014","Maine","23","35-44 years","35-44",18,155439,0
"2014","2014","Maine","23","45-54 years","45-54",22,200510,11
"2014","2014","Maine","23","55-64 years","55-64",20,206375,9.7
"2014","2014","Maine","23","65-74 years","65-74",14,140376,0
"2014","2014","Maine","23","75-84 years","75-84",15,71410,0
"2014","2014","Maryland","24","15-24 years","15-24",101,791241,12.8
"2014","2014","Maryland","24","25-34 years","25-34",124,829223,15
"2014","2014","Maryland","24","35-44 years","35-44",78,769047,10.1
"2014","2014","Maryland","24","45-54 years","45-54",71,877727,8.1
"2014","2014","Maryland","24","55-64 years","55-64",59,765391,7.7
"2014","2014","Maryland","24","65-74 years","65-74",41,477341,8.6
"2014","2014","Maryland","24","75-84 years","75-84",27,233911,11.5
"2014","2014","Maryland","24","85+ years","85+",20,111008,18
"2014","2014","Massachusetts","25","15-24 years","15-24",52,948588,5.5
"2014","2014","Massachusetts","25","25-34 years","25-34",46,930402,4.9
"2014","2014","Massachusetts","25","35-44 years","35-44",22,837732,2.6
"2014","2014","Massachusetts","25","45-54 years","45-54",39,986611,4
"2014","2014","Massachusetts","25","55-64 years","55-64",23,885298,2.6
"2014","2014","Massachusetts","25","65-74 years","65-74",20,562796,3.6
"2014","2014","Massachusetts","25","75-84 years","75-84",11,296247,0
"2014","2014","Michigan","26","5-14 years","5-14",17,1249778,0
"2014","2014","Michigan","26","15-24 years","15-24",229,1407379,16.3
"2014","2014","Michigan","26","25-34 years","25-34",210,1201043,17.5
"2014","2014","Michigan","26","35-44 years","35-44",171,1189201,14.4
"2014","2014","Michigan","26","45-54 years","45-54",169,1395800,12.1
"2014","2014","Michigan","26","55-64 years","55-64",131,1366332,9.6
"2014","2014","Michigan","26","65-74 years","65-74",79,871745,9.1
"2014","2014","Michigan","26","75-84 years","75-84",56,447486,12.5
"2014","2014","Michigan","26","85+ years","85+",21,210821,10
"2014","2014","Minnesota","27","15-24 years","15-24",63,720856,8.7
"2014","2014","Minnesota","27","25-34 years","25-34",56,747441,7.5
"2014","2014","Minnesota","27","35-44 years","35-44",43,669946,6.4
"2014","2014","Minnesota","27","45-54 years","45-54",73,758493,9.6
"2014","2014","Minnesota","27","55-64 years","55-64",67,711836,9.4
"2014","2014","Minnesota","27","65-74 years","65-74",36,431691,8.3
"2014","2014","Minnesota","27","75-84 years","75-84",15,231789,0
"2014","2014","Minnesota","27","85+ years","85+",12,116662,0
"2014","2014","Mississippi","28","15-24 years","15-24",116,433613,26.8
"2014","2014","Mississippi","28","25-34 years","25-34",109,391730,27.8
"2014","2014","Mississippi","28","35-44 years","35-44",88,368864,23.9
"2014","2014","Mississippi","28","45-54 years","45-54",72,389738,18.5
"2014","2014","Mississippi","28","55-64 years","55-64",63,372995,16.9
"2014","2014","Mississippi","28","65-74 years","65-74",43,249435,17.2
"2014","2014","Mississippi","28","75-84 years","75-84",16,129313,0
"2014","2014","Mississippi","28","85+ years","85+",13,49635,0
"2014","2014","Missouri","29","15-24 years","15-24",159,830775,19.1
"2014","2014","Missouri","29","25-34 years","25-34",186,802552,23.2
"2014","2014","Missouri","29","35-44 years","35-44",136,731526,18.6
"2014","2014","Missouri","29","45-54 years","45-54",140,820286,17.1
"2014","2014","Missouri","29","55-64 years","55-64",139,790529,17.6
"2014","2014","Missouri","29","65-74 years","65-74",74,525493,14.1
"2014","2014","Missouri","29","75-84 years","75-84",57,281717,20.2
"2014","2014","Missouri","29","85+ years","85+",29,125005,23.2
"2014","2014","Montana","30","15-24 years","15-24",19,138730,0
"2014","2014","Montana","30","25-34 years","25-34",16,129177,0
"2014","2014","Montana","30","35-44 years","35-44",26,115765,22.5
"2014","2014","Montana","30","45-54 years","45-54",29,131079,22.1
"2014","2014","Montana","30","55-64 years","55-64",34,150394,22.6
"2014","2014","Montana","30","65-74 years","65-74",16,99735,0
"2014","2014","Montana","30","85+ years","85+",13,21985,0
"2014","2014","Nebraska","31","15-24 years","15-24",31,266099,11.6
"2014","2014","Nebraska","31","25-34 years","25-34",40,253066,15.8
"2014","2014","Nebraska","31","35-44 years","35-44",23,225333,10.2
"2014","2014","Nebraska","31","45-54 years","45-54",27,238996,11.3
"2014","2014","Nebraska","31","55-64 years","55-64",24,234892,10.2
"2014","2014","Nebraska","31","75-84 years","75-84",13,83793,0
"2014","2014","Nevada","32","15-24 years","15-24",58,366131,15.8
"2014","2014","Nevada","32","25-34 years","25-34",74,406913,18.2
"2014","2014","Nevada","32","35-44 years","35-44",61,382743,15.9
"2014","2014","Nevada","32","45-54 years","45-54",58,383865,15.1
"2014","2014","Nevada","32","55-64 years","55-64",63,345541,18.2
"2014","2014","Nevada","32","65-74 years","65-74",45,250963,17.9
"2014","2014","Nevada","32","75-84 years","75-84",36,113120,31.8
"2014","2014","Nevada","32","85+ years","85+",15,37764,0
"2014","2014","New Hampshire","33","15-24 years","15-24",22,179553,12.3
"2014","2014","New Hampshire","33","25-34 years","25-34",21,154082,13.6
"2014","2014","New Hampshire","33","35-44 years","35-44",11,158491,0
"2014","2014","New Hampshire","33","45-54 years","45-54",22,209935,10.5
"2014","2014","New Hampshire","33","55-64 years","55-64",19,197695,0
"2014","2014","New Hampshire","33","65-74 years","65-74",11,123865,0
"2014","2014","New Jersey","34","15-24 years","15-24",114,1151955,9.9
"2014","2014","New Jersey","34","25-34 years","25-34",105,1148422,9.1
"2014","2014","New Jersey","34","35-44 years","35-44",72,1173603,6.1
"2014","2014","New Jersey","34","45-54 years","45-54",57,1339172,4.3
"2014","2014","New Jersey","34","55-64 years","55-64",41,1154228,3.6
"2014","2014","New Jersey","34","65-74 years","65-74",26,727091,3.6
"2014","2014","New Jersey","34","75-84 years","75-84",25,391452,6.4
"2014","2014","New Jersey","34","85+ years","85+",12,194960,0
"2014","2014","New Mexico","35","15-24 years","15-24",52,291137,17.9
"2014","2014","New Mexico","35","25-34 years","25-34",64,279697,22.9
"2014","2014","New Mexico","35","35-44 years","35-44",37,243181,15.2
"2014","2014","New Mexico","35","45-54 years","45-54",45,264055,17
"2014","2014","New Mexico","35","55-64 years","55-64",46,269400,17.1
"2014","2014","New Mexico","35","65-74 years","65-74",36,186840,19.3
"2014","2014","New Mexico","35","75-84 years","75-84",26,94642,27.5
"2014","2014","New Mexico","35","85+ years","85+",10,37373,0
"2014","2014","New York","36","15-24 years","15-24",192,2705929,7.1
"2014","2014","New York","36","25-34 years","25-34",174,2847373,6.1
"2014","2014","New York","36","35-44 years","35-44",110,2507973,4.4
"2014","2014","New York","36","45-54 years","45-54",147,2788889,5.3
"2014","2014","New York","36","55-64 years","55-64",110,2499610,4.4
"2014","2014","New York","36","65-74 years","65-74",72,1601897,4.5
"2014","2014","New York","36","75-84 years","75-84",27,867015,3.1
"2014","2014","New York","36","85+ years","85+",21,429182,4.9
"2014","2014","North Carolina","37","5-14 years","5-14",12,1296759,0
"2014","2014","North Carolina","37","15-24 years","15-24",213,1371202,15.5
"2014","2014","North Carolina","37","25-34 years","25-34",214,1292250,16.6
"2014","2014","North Carolina","37","35-44 years","35-44",180,1302758,13.8
"2014","2014","North Carolina","37","45-54 years","45-54",165,1367565,12.1
"2014","2014","North Carolina","37","55-64 years","55-64",169,1242592,13.6
"2014","2014","North Carolina","37","65-74 years","65-74",149,867783,17.2
"2014","2014","North Carolina","37","75-84 years","75-84",59,425197,13.9
"2014","2014","North Carolina","37","85+ years","85+",25,170382,14.7
"2014","2014","North Dakota","38","15-24 years","15-24",22,120035,18.3
"2014","2014","North Dakota","38","25-34 years","25-34",12,107968,0
"2014","2014","North Dakota","38","35-44 years","35-44",12,82076,0
"2014","2014","North Dakota","38","45-54 years","45-54",15,89729,0
"2014","2014","North Dakota","38","55-64 years","55-64",20,92232,21.7
"2014","2014","Ohio","39","5-14 years","5-14",28,1484273,1.9
"2014","2014","Ohio","39","15-24 years","15-24",215,1563165,13.8
"2014","2014","Ohio","39","25-34 years","25-34",236,1470692,16
"2014","2014","Ohio","39","35-44 years","35-44",163,1407057,11.6
"2014","2014","Ohio","39","45-54 years","45-54",164,1602965,10.2
"2014","2014","Ohio","39","55-64 years","55-64",153,1576266,9.7
"2014","2014","Ohio","39","65-74 years","65-74",117,1005758,11.6
"2014","2014","Ohio","39","75-84 years","75-84",74,542482,13.6
"2014","2014","Ohio","39","85+ years","85+",33,250929,13.2
"2014","2014","Oklahoma","40","5-14 years","5-14",12,532327,0
"2014","2014","Oklahoma","40","15-24 years","15-24",98,547201,17.9
"2014","2014","Oklahoma","40","25-34 years","25-34",110,533110,20.6
"2014","2014","Oklahoma","40","35-44 years","35-44",94,471644,19.9
"2014","2014","Oklahoma","40","45-54 years","45-54",100,490546,20.4
"2014","2014","Oklahoma","40","55-64 years","55-64",90,475218,18.9
"2014","2014","Oklahoma","40","65-74 years","65-74",55,322698,17
"2014","2014","Oklahoma","40","75-84 years","75-84",32,171741,18.6
"2014","2014","Oklahoma","40","85+ years","85+",14,68092,0
"2014","2014","Oregon","41","15-24 years","15-24",56,512226,10.9
"2014","2014","Oregon","41","25-34 years","25-34",63,544037,11.6
"2014","2014","Oregon","41","35-44 years","35-44",62,516534,12
"2014","2014","Oregon","41","45-54 years","45-54",76,512246,14.8
"2014","2014","Oregon","41","55-64 years","55-64",85,540634,15.7
"2014","2014","Oregon","41","65-74 years","65-74",67,374008,17.9
"2014","2014","Oregon","41","75-84 years","75-84",38,176339,21.5
"2014","2014","Oregon","41","85+ years","85+",28,83540,33.5
"2014","2014","Pennsylvania","42","5-14 years","5-14",10,1507711,0
"2014","2014","Pennsylvania","42","15-24 years","15-24",242,1704507,14.2
"2014","2014","Pennsylvania","42","25-34 years","25-34",237,1640158,14.4
"2014","2014","Pennsylvania","42","35-44 years","35-44",193,1512781,12.8
"2014","2014","Pennsylvania","42","45-54 years","45-54",235,1804769,13
"2014","2014","Pennsylvania","42","55-64 years","55-64",219,1767678,12.4
"2014","2014","Pennsylvania","42","65-74 years","65-74",125,1152669,10.8
"2014","2014","Pennsylvania","42","75-84 years","75-84",75,650623,11.5
"2014","2014","Pennsylvania","42","85+ years","85+",38,331229,11.5
"2014","2014","South Carolina","45","5-14 years","5-14",10,612824,0
"2014","2014","South Carolina","45","15-24 years","15-24",148,663381,22.3
"2014","2014","South Carolina","45","25-34 years","25-34",150,628071,23.9
"2014","2014","South Carolina","45","35-44 years","35-44",102,595609,17.1
"2014","2014","South Carolina","45","45-54 years","45-54",111,648906,17.1
